v1	v2	label
NP_002728.1	NP_004399.2	1
NP_008896.1	NP_006824.2	1
NP_114060.1	NP_116197.4	1
NP_066928.1	NP_073597.2	1
NP_005419.2	NP_005991.1	1
NP_004454.2	NP_001082.2	1
NP_078976.2	NP_005891.1	1
NP_001096.1	NP_653194.1	1
NP_001931.2	NP_443157.1	1
NP_612384.1	NP_005418.1	1
NP_003371.2	NP_055517.3	1
NP_009216.1	NP_612370.3	1
NP_067078.1	NP_002459.1	1
NP_055277.1	NP_004530.1	1
NP_038466.2	NP_056050.1	1
NP_055639.1	NP_001036249.1	1
NP_000441.1	NP_001094.1	1
NP_065846.1	NP_733750.2	1
NP_057250.1	NP_055696.2	1
NP_066961.2	NP_001241.1	1
BAD18551.1	NP_006700.2	1
NP_004925.1	NP_004923.1	1
NP_068773.2	NP_000156.1	1
NP_000042.3	NP_066964.1	1
NP_006302.2	NP_004983.1	1
NP_874369.1	NP_000035.2	1
NP_004765.2	NP_009052.3	1
NP_001355.2	NP_005226.1	1
NP_997647.1	NP_000120.2	1
NP_002613.2	NP_006521.1	1
NP_037444.1	NP_066405.1	1
NP_001041.1	NP_036441.1	1
NP_000553.1	NP_001728.1	1
NP_066943.2	NP_000825.1	1
NP_002745.1	NP_005913.2	1
AAH71758.1	NP_932170.1	1
NP_005893.1	NP_066271.1	1
NP_055206.2	NP_001223.2	1
NP_004073.2	NP_659732.1	1
NP_001341.1	NP_000537.3	1
NP_002921.1	NP_005334.1	1
NP_004955.2	NP_002625.1	1
NP_004179.2	NP_115731.1	1
NP_001211.3	NP_000923.1	1
NP_006600.3	NP_005914.1	1
NP_036460.1	NP_060809.2	1
NP_036429.2	NP_003989.2	1
NP_002825.3	NP_002520.2	1
NP_003089.1	NP_002077.1	1
NP_996845.1	NP_000116.2	1
NP_003748.1	NP_886553.2	1
NP_002728.1	NP_002403.1	1
NP_006697.2	NP_036564.2	1
NP_068810.2	NP_002749.2	1
NP_115882.1	NP_006686.1	1
NP_003633.1	NP_005895.1	1
NP_001003801.1	NP_002576.1	1
NP_001194.1	NP_006316.1	1
NP_036520.1	NP_001478.1	1
NP_006299.1	NP_005847.1	1
NP_001017963.1	NP_037386.1	1
NP_036242.1	NP_078889.1	1
NP_660144.1	NP_002735.3	1
NP_006696.1	NP_002583.1	1
NP_002735.3	NP_005535.1	1
NP_001886.1	NP_005162.1	1
NP_036235.1	NP_002196.2	1
NP_653265.3	NP_114060.1	1
NP_005609.3	NP_002505.1	1
NP_006828.2	NP_005350.1	1
NP_002558.1	NP_002746.1	1
NP_053585.1	NP_001973.2	1
NP_002037.2	NP_055439.1	1
NP_055187.1	NP_005834.3	1
NP_004692.1	NP_510867.1	1
NP_005219.2	NP_001610.2	1
NP_055586.1	NP_001026794.1	1
NP_620637.1	NP_005517.1	1
AAH02810.1	NP_006839.2	1
NP_002478.1	NP_006175.2	1
NP_001447.2	NP_000786.1	1
NP_005974.2	NP_000067.1	1
AAH01883.1	NP_004636.1	1
NP_005067.1	NP_006157.1	1
NP_116056.3	NP_116565.2	1
NP_003832.2	NP_612370.3	1
NP_612193.1	NP_002007.1	1
NP_003706.1	NP_004337.2	1
NP_005391.1	NP_002871.1	1
NP_002218.2	NP_000409.1	1
NP_061947.1	NP_060087.2	1
NP_001203.1	NP_006245.2	1
NP_005405.1	NP_056331.2	1
NP_000960.2	NP_001311.3	1
NP_003940.3	NP_056525.1	1
NP_877421.2	NP_004630.2	1
NP_003870.3	NP_116759.2	1
NP_001001788.2	NP_079494.1	1
NP_005578.1	NP_003343.1	1
NP_004630.2	NP_001420.2	1
NP_005223.3	NP_073576.1	1
NP_004412.2	NP_061485.1	1
NP_004720.1	NP_004620.1	1
NP_003619.2	NP_001932.2	1
NP_004304.1	NP_003066.2	1
NP_002244.1	NP_001895.1	1
NP_001034796.1	NP_001078923.1	1
NP_001014809.1	NP_005397.1	1
NP_056473.1	NP_665898.1	1
NP_000164.3	NP_000497.1	1
NP_066970.2	NP_002937.1	1
NP_001460.1	AAA35801.1	1
NP_653086.1	NP_001035090.1	1
NP_000116.2	NP_004134.1	1
NP_005068.2	NP_001777.1	1
NP_004078.2	NP_036325.2	1
NP_005304.3	NP_000584.2	1
NP_001931.2	NP_005667.2	1
NP_000997.1	NP_848018.1	1
NP_004434.2	NP_001005861.1	1
NP_858058.1	NP_058519.2	1
NP_004412.2	NP_115500.1	1
NP_005892.1	NP_612482.2	1
NP_001070667.1	NP_004506.2	1
NP_579874.1	NP_001073594.1	1
NP_060688.1	NP_000098.1	1
NP_085151.1	NP_005633.2	1
NP_004636.1	NP_062828.3	1
NP_003932.3	NP_005013.1	1
NP_001886.1	NP_060281.2	1
NP_115522.1	NP_006398.1	1
NP_002494.2	NP_002948.1	1
NP_001265.1	NP_003583.2	1
NP_001175.1	NP_002010.1	1
NP_000323.2	NP_057237.1	1
NP_005863.1	NP_001428.1	1
NP_003787.2	NP_061973.1	1
NP_005808.2	NP_000867.2	1
NP_003461.1	NP_000323.2	1
NP_008819.1	NP_006624.2	1
NP_612482.2	NP_002948.1	1
NP_005234.1	NP_003468.1	1
NP_004521.1	CAA50405.1	1
NP_005350.1	NP_071503.1	1
NP_378663.1	NP_068810.2	1
NP_006531.1	NP_004396.1	1
NP_203124.1	NP_058519.2	1
NP_001393.1	NP_002979.1	1
NP_060189.2	NP_002219.1	1
NP_066950.1	NP_005997.2	1
NP_542166.1	NP_002364.5	1
NP_002564.1	NP_009153.3	1
NP_079067.2	NP_068812.1	1
NP_004371.2	NP_001269.3	1
NP_057671.2	NP_005753.1	1
NP_060145.2	NP_055927.2	1
NP_055884.2	NP_001609.1	1
NP_036205.1	NP_006387.1	1
NP_001006.1	NP_003945.2	1
NP_003939.1	NP_005179.2	1
NP_001020018.1	NP_000601.3	1
CAA45056.1	NP_932170.1	1
NP_036564.2	NP_005878.1	1
NP_001964.2	NP_002158.2	1
NP_008998.1	NP_065855.1	1
NP_852664.1	NP_005535.1	1
NP_060496.2	NP_619525.1	1
NP_002061.1	NP_000672.2	1
NP_000202.2	NP_002153.1	1
NP_003152.1	NP_002736.3	1
NP_004571.2	NP_055804.2	1
NP_057326.2	CAB55488.1	1
NP_765975.1	NP_000936.1	1
NP_542416.1	NP_004084.1	1
NP_000349.1	NP_001837.2	1
NP_588612.1	NP_003664.1	1
NP_004272.2	NP_004807.2	1
NP_005138.2	NP_006588.1	1
NP_064516.2	NP_057395.1	1
NP_005515.1	NP_002157.2	1
NP_003210.1	NP_005372.2	1
NP_005624.2	NP_002101.2	1
NP_937859.1	NP_115580.2	1
NP_002843.1	NP_000482.3	1
NP_006363.3	NP_004707.2	1
NP_056007.1	NP_004243.1	1
NP_001786.1	NP_000499.1	1
NP_000483.3	NP_001036002.1	1
NP_000367.1	NP_002219.1	1
AAH22328.1	NP_006353.2	1
NP_072046.2	NP_004447.2	1
NP_002563.1	NP_000421.1	1
NP_006394.1	NP_006144.1	1
NP_036611.2	NP_002006.2	1
NP_009109.3	NP_937859.1	1
NP_004243.1	NP_000383.1	1
NP_006686.1	NP_066361.1	1
NP_002725.1	NP_002107.3	1
NP_009177.2	NP_067646.1	1
NP_036430.1	NP_003185.1	1
NP_060802.1	NP_065730.2	1
NP_002921.1	NP_055964.3	1
NP_056175.2	CAD56889.1	1
NP_055758.1	NP_002496.1	1
NP_000884.1	NP_003237.2	1
NP_003572.2	NP_006171.2	1
NP_001008505.2	NP_001447.2	1
NP_004320.2	NP_001709.1	1
NP_004765.2	NP_056953.2	1
NP_751911.1	NP_005350.1	1
NP_065173.2	NP_001760.1	1
NP_000480.2	NP_061872.2	1
NP_001284.1	NP_001958.2	1
NP_061866.1	NP_004574.2	1
NP_036564.2	NP_001003690.1	1
NP_733832.1	NP_003835.2	1
NP_001420.2	NP_003191.1	1
NP_001013654.1	NP_001607.1	1
NP_001027024.3	NP_037428.2	1
NP_005522.2	NP_002156.2	1
NP_659460.3	NP_004795.1	1
NP_055083.1	NP_055912.1	1
NP_002696.3	NP_001979.1	1
NP_036611.2	NP_079359.2	1
NP_057095.2	CAA89989.1	1
NP_932174.1	NP_068810.2	1
NP_001918.3	NP_004534.2	1
NP_991331.1	NP_008823.1	1
NP_001827.1	NP_001946.2	1
NP_005018.1	NP_004395.1	1
NP_000426.2	NP_005340.2	1
NP_055097.1	NP_004550.2	1
NP_055386.1	NP_006753.1	1
NP_005865.2	NP_002118.1	1
NP_060597.4	NP_115580.2	1
NP_002726.1	NP_005893.1	1
NP_000803.1	NP_004848.2	1
NP_036234.3	NP_066928.1	1
NP_003075.1	NP_000312.2	1
NP_000116.2	NP_006163.1	1
NP_000032.1	NP_000475.1	1
NP_038459.1	NP_003323.1	1
NP_055040.2	NP_037371.2	1
NP_957718.1	NP_003864.3	1
NP_000024.2	NP_002849.1	1
NP_115521.3	NP_005891.1	1
NP_057213.2	NP_003469.2	1
NP_060369.2	NP_003038.2	1
NP_001602.1	NP_004699.1	1
NP_006409.3	NP_000055.2	1
NP_001247.2	NP_055700.1	1
NP_859050.1	NP_001077362.1	1
NP_002654.2	NP_002037.2	1
NP_006100.2	NP_001020272.1	1
NP_003063.2	NP_001895.1	1
NP_001020276.1	NP_002529.1	1
NP_001028253.1	NP_002373.3	1
NP_000323.2	NP_055463.1	1
NP_620637.1	NP_002736.3	1
NP_036454.1	NP_000335.1	1
NP_004069.1	NP_001093.1	1
NP_005830.2	NP_057417.3	1
NP_536859.1	NP_000409.1	1
NP_004520.1	NP_060842.3	1
BAA14006.1	NP_002458.2	1
NP_004937.1	NP_932170.1	1
NP_001996.1	NP_644805.1	1
NP_001033.1	NP_001226.2	1
NP_057044.2	NP_116011.1	1
NP_003293.2	NP_079525.1	1
NP_005906.2	NP_683877.1	1
NP_006090.2	NP_644805.1	1
NP_006828.2	NP_005169.1	1
NP_001287.2	NP_006265.1	1
NP_001078923.1	NP_005299.1	1
NP_002721.1	NP_036196.1	1
NP_001008709.1	NP_003479.1	1
NP_001002255.1	NP_006588.1	1
NP_002736.3	NP_006645.3	1
NP_068767.3	NP_002416.1	1
NP_060501.2	NP_060239.2	1
NP_001008712.1	NP_065943.1	1
NP_005671.1	NP_005672.1	1
NP_003063.2	NP_001612.1	1
NP_201585.1	NP_006127.1	1
NP_002084.2	NP_001034558.1	1
NP_000290.2	NP_003371.2	1
NP_004938.1	NP_000012.1	1
NP_003469.2	NP_065162.1	1
NP_001220.2	NP_001739.1	1
NP_005990.1	NP_005886.2	1
AAH11837.2	NP_004575.1	1
NP_005577.1	NP_005584.1	1
NP_056990.3	NP_056989.2	1
NP_055555.1	NP_002361.1	1
NP_005255.1	NP_000505.1	1
NP_003929.4	NP_005629.1	1
AAH30590.1	NP_002583.1	1
NP_002829.2	NP_002296.1	1
NP_000893.2	NP_006163.1	1
NP_036433.2	NP_065744.2	1
NP_941372.1	NP_058431.2	1
NP_006697.2	NP_002102.4	1
NP_003876.1	AAC24716.1	1
NP_005139.1	AAQ89335.1	1
NP_001070962.1	NP_000235.2	1
NP_001395.1	NP_079120.1	1
NP_694997.2	NP_036611.2	1
NP_038465.1	NP_001094.1	1
NP_001757.1	NP_001020330.1	1
NP_005248.2	NP_001303.1	1
NP_997080.1	NP_001030126.1	1
NP_002721.1	NP_115984.3	1
NP_002201.1	NP_001035147.1	1
NP_001926.2	NP_000013.2	1
NP_000142.1	NP_002006.2	1
NP_060087.2	NP_002505.1	1
NP_066928.1	NP_001003891.1	1
NP_002894.1	NP_005701.1	1
NP_001886.1	NP_006635.2	1
NP_036541.2	NP_002286.2	1
NP_000324.1	NP_036539.1	1
NP_055187.1	NP_055779.1	1
NP_874369.1	NP_057033.2	1
NP_003811.2	NP_000586.2	1
NP_031376.3	NP_002145.3	1
NP_006615.1	NP_006302.2	1
NP_002816.1	NP_068594.1	1
NP_001002021.1	NP_060362.3	1
NP_001012271.1	NP_203124.1	1
NP_001527.2	NP_001997.4	1
NP_060004.2	NP_000027.1	1
NP_060279.2	NP_002364.5	1
NP_003336.1	NP_003277.1	1
NP_612482.2	NP_005350.1	1
NP_000544.2	NP_001460.1	1
NP_036539.1	NP_060879.2	1
NP_005270.2	NP_002060.4	1
NP_055195.1	NP_004286.2	1
NP_203752.1	NP_003118.1	1
NP_001020537.2	NP_002244.1	1
NP_001216.1	NP_004337.2	1
NP_001511.2	NP_004999.1	1
NP_005484.2	NP_000035.2	1
NP_073577.2	NP_003780.1	1
NP_055610.1	NP_001319.1	1
NP_003788.2	NP_001982.2	1
NP_942600.1	NP_001311.3	1
NP_055630.2	NP_002948.1	1
NP_001440.2	NP_078779.2	1
NP_000323.2	NP_067646.1	1
NP_378663.1	NP_003583.2	1
NP_000792.1	NP_000935.1	1
NP_005162.1	NP_853549.1	1
NP_000030.1	NP_005493.2	1
NP_006149.2	NP_060719.4	1
NP_002184.1	NP_002182.1	1
NP_005569.1	NP_004880.1	1
NP_055758.1	NP_055850.1	1
NP_000957.1	NP_036410.1	1
NP_068811.1	NP_002366.2	1
NP_057036.2	NP_004138.1	1
NP_783202.1	NP_001649.1	1
NP_002087.1	NP_005094.1	1
NP_004399.2	NP_057144.1	1
NP_060231.1	NP_004442.3	1
NP_005226.1	P15941	1
NP_004851.1	NP_057670.1	1
NP_003875.3	NP_005528.3	1
NP_001284.1	NP_001092.1	1
NP_031375.3	NP_653222.2	1
NP_005932.2	NP_002247.3	1
NP_038466.2	NP_004949.1	1
NP_005408.1	NP_001078927.1	1
NP_005021.2	NP_004327.1	1
NP_001528.1	NP_005517.1	1
NP_003097.1	NP_002692.2	1
NP_005997.2	NP_057321.2	1
NP_443082.2	NP_002126.2	1
NP_036580.2	NP_000154.1	1
NP_001420.2	NP_002403.1	1
NP_003461.1	AAH07932.2	1
NP_006495.1	NP_002028.1	1
NP_002680.2	NP_001070819.1	1
NP_003874.2	NP_848512.1	1
NP_003336.1	NP_008823.1	1
NP_055299.1	NP_004522.1	1
NP_005949.1	NP_006487.1	1
NP_002341.1	NP_006131.2	1
NP_004179.2	NP_006828.2	1
NP_005684.1	NP_061944.2	1
NP_065972.3	NP_002084.2	1
NP_055187.1	NP_005616.2	1
NP_001505.1	NP_005428.1	1
NP_065812.1	NP_004086.1	1
NP_005710.1	NP_060072.1	1
NP_116759.2	NP_005649.1	1
NP_001078927.1	NP_068775.1	1
NP_057531.2	NP_003746.2	1
NP_005760.1	P28906	1
NP_060719.4	NP_001395.1	1
NP_006275.1	NP_003176.2	1
NP_055525.3	NP_060962.2	1
NP_005408.1	NP_005179.2	1
NP_005154.2	NP_001420.2	1
NP_003225.1	NP_001054.1	1
NP_002040.1	NP_005565.1	1
NP_003878.1	Q8NFH8	1
NP_001887.1	NP_003898.2	1
NP_004078.2	NP_000882.1	1
AAH17247.1	NP_006294.2	1
NP_001777.1	NP_000035.2	1
NP_001997.4	NP_004577.1	1
NP_057396.1	NP_060362.3	1
NP_008945.2	AAH00714.1	1
NP_001511.2	NP_078958.1	1
NP_079100.2	NP_001013861.1	1
NP_004872.2	NP_777576.1	1
NP_005473.1	NP_003792.1	1
NP_000537.3	NP_858062.1	1
NP_065723.1	NP_525127.1	1
NP_065887.1	NP_055517.3	1
NP_002721.1	NP_004057.1	1
NP_066961.2	NP_005195.2	1
NP_078861.1	NP_849194.1	1
NP_002796.4	NP_000367.1	1
NP_002520.2	NP_002737.2	1
NP_003261.1	NP_060842.3	1
NP_003206.2	NP_002218.2	1
NP_006234.1	NP_004174.1	1
NP_005234.1	NP_001092047.1	1
NP_004915.2	NP_751911.1	1
NP_066928.1	NP_061905.2	1
NP_004594.1	NP_065908.1	1
NP_001078923.1	NP_004831.1	1
NP_005179.2	NP_002244.1	1
NP_004569.2	NP_006042.3	1
NP_060921.3	NP_001061.2	1
NP_001243.1	NP_001233.1	1
NP_006701.1	NP_001559.1	1
NP_002799.3	NP_002794.1	1
NP_001420.2	NP_005648.1	1
NP_002498.1	NP_000577.2	1
NP_067067.1	NP_057740.2	1
NP_001355.2	NP_000611.1	1
NP_009225.1	NP_036477.1	1
NP_002020.1	NP_000322.2	1
NP_008860.4	NP_061874.3	1
NP_066956.1	NP_000035.2	1
NP_000928.1	NP_059133.1	1
NP_003210.1	NP_001017963.1	1
NP_003734.3	NP_003144.3	1
NP_000437.3	NP_000030.1	1
NP_066550.2	NP_001185.2	1
NP_004413.1	NP_066405.1	1
NP_002002.3	NP_003858.1	1
NP_000359.1	NP_003396.1	1
NP_644805.1	NP_003142.1	1
NP_002037.2	NP_006507.1	1
NP_055271.2	NP_000994.1	1
NP_001009944.1	NP_997647.1	1
NP_006248.1	NP_002153.1	1
NP_003896.1	NP_001026855.2	1
NP_004489.1	NP_001019265.1	1
NP_110383.1	NP_001420.2	1
NP_036333.2	NP_000441.1	1
NP_005234.1	NP_056467.2	1
NP_203526.1	NP_060842.3	1
NP_114430.2	NP_001092.1	1
CAA89989.1	NP_000537.3	1
NP_006804.1	NP_000035.2	1
NP_067640.2	NP_008867.2	1
NP_001886.1	NP_000336.1	1
NP_066016.1	NP_000305.3	1
NP_005891.1	NP_008871.3	1
NP_006129.4	NP_005183.2	1
NP_004337.2	NP_000012.1	1
NP_004243.1	NP_000616.3	1
NP_002084.2	NP_004355.2	1
NP_001960.2	NP_004672.2	1
NP_006781.1	NP_001449.3	1
NP_071933.2	NP_073729.1	1
NP_004765.2	NP_009225.1	1
NP_002281.1	NP_009153.3	1
NP_001035530.1	NP_940926.1	1
NP_149095.2	NP_005630.1	1
NP_066276.2	NP_075261.1	1
NP_003355.1	NP_003371.2	1
NP_004498.1	NP_596868.1	1
NP_003945.2	NP_003631.2	1
NP_057508.2	NP_004062.2	1
NP_005041.1	NP_057211.4	1
NP_004984.2	NP_036539.1	1
NP_056347.1	NP_113680.1	1
NP_085133.1	NP_065887.1	1
NP_003397.1	NP_004324.2	1
NP_004985.2	NP_002855.1	1
NP_005112.2	NP_005111.2	1
NP_055492.2	NP_002857.1	1
NP_874369.1	NP_001777.1	1
NP_114038.1	NP_005299.1	1
NP_002825.3	NP_000213.1	1
AAA93070.1	NP_477512.1	1
AAA52443.1	NP_004960.1	1
NP_001003690.1	NP_116269.2	1
NP_000386.1	NP_003168.2	1
NP_036611.2	NP_001078923.1	1
NP_061485.1	NP_002410.1	1
NP_004371.2	NP_996744.1	1
NP_932173.1	NP_652759.3	1
NP_057283.1	NP_000335.1	1
NP_065393.1	NP_003357.2	1
NP_037465.2	NP_004850.1	1
NP_444252.1	NP_059523.1	1
AAC24716.1	NP_001886.1	1
NP_631961.1	NP_002958.2	1
NP_005707.1	NP_002520.2	1
NP_072046.2	NP_003788.2	1
NP_689493.2	NP_006363.3	1
NP_858045.1	NP_001709.1	1
NP_071921.1	NP_065853.2	1
NP_055187.1	NP_689830.2	1
NP_542166.1	NP_055277.1	1
NP_005520.4	NP_006477.2	1
NP_689587.1	NP_114147.2	1
NP_115948.4	NP_059347.2	1
NP_057723.1	NP_005649.1	1
NP_068713.2	NP_852664.1	1
NP_057137.1	NP_036520.1	1
NP_065853.2	NP_005094.1	1
NP_002826.2	NP_004094.3	1
NP_001015001.1	NP_003365.1	1
NP_006697.2	NP_036565.2	1
NP_001001973.1	NP_002427.1	1
NP_788955.1	NP_003371.2	1
NP_001429.2	NP_776089.2	1
NP_001217.2	NP_005649.1	1
NP_003153.2	NP_001744.2	1
NP_057347.2	NP_005974.2	1
NP_002371.3	NP_001837.2	1
NP_003935.2	NP_060842.3	1
NP_001420.2	NP_004590.2	1
NP_663304.1	NP_005243.1	1
NP_061986.1	NP_783864.1	1
NP_004196.3	NP_065887.1	1
NP_004603.1	NP_000651.3	1
NP_003002.1	NP_002120.1	1
NP_002423.1	NP_002136.1	1
NP_005418.1	NP_002458.2	1
NP_003014.2	NP_001054.1	1
NP_002737.2	NP_002593.1	1
NP_003278.1	NP_072093.2	1
NP_004094.3	NP_004965.1	1
NP_060834.2	NP_002721.1	1
NP_000574.2	NP_060842.3	1
NP_064603.1	NP_076982.3	1
NP_060725.1	NP_009330.1	1
NP_002766.1	NP_001193.1	1
NP_002167.1	NP_000620.2	1
NP_002200.1	NP_000192.1	1
NP_003617.1	NP_003613.2	1
NP_036539.1	NP_000818.1	1
NP_000917.3	NP_000453.2	1
NP_008855.1	NP_003277.1	1
NP_579917.1	NP_004498.1	1
NP_001001998.1	NP_848537.1	1
NP_002352.1	NP_001835.3	1
NP_003891.1	NP_073729.1	1
NP_004433.2	NP_006485.1	1
NP_001245.1	NP_006181.1	1
NP_036370.2	NP_000537.3	1
NP_000921.1	NP_000292.1	1
NP_004926.1	NP_000824.1	1
NP_006563.2	NP_002897.1	1
NP_037373.2	NP_001091.1	1
NP_071735.2	NP_004569.2	1
NP_002961.1	NP_057444.2	1
NP_001008712.1	NP_055386.1	1
NP_003581.1	NP_444284.1	1
NP_683877.1	NP_005021.2	1
NP_003395.1	NP_000199.2	1
NP_006399.1	AAF19526.1	1
NP_001001557.1	NP_005891.1	1
NP_004338.1	NP_002373.3	1
NP_003560.1	NP_005629.1	1
NP_000256.3	NP_055978.3	1
NP_000323.2	NP_003588.1	1
NP_003922.1	NP_002077.1	1
NP_006585.1	NP_001202.4	1
NP_057355.2	NP_001026913.1	1
NP_751951.1	NP_000229.1	1
NP_060120.2	NP_006232.1	1
NP_060275.2	NP_036382.2	1
NP_056085.1	NP_000737.1	1
NP_004965.1	NP_005222.2	1
CAA89989.1	NP_006163.1	1
NP_006302.2	NP_006431.2	1
NP_066267.2	NP_852664.1	1
NP_005633.2	NP_003175.1	1
NP_005391.1	NP_000902.3	1
NP_001209.1	NP_055668.2	1
NP_003256.1	NP_002459.1	1
NP_001250.1	NP_004517.2	1
NP_002730.1	NP_000629.3	1
NP_620135.1	NP_002857.1	1
NP_036611.2	NP_004125.3	1
NP_006004.1	NP_005424.1	1
NP_066983.1	Q92900	1
NP_002976.2	NP_002077.1	1
NP_002225.2	NP_004078.2	1
NP_000035.2	NP_002219.1	1
NP_004954.1	NP_005408.1	1
NP_859066.1	NP_000935.1	1
NP_055228.2	NP_008996.1	1
NP_005350.1	NP_065801.1	1
NP_001230.1	NP_000113.1	1
NP_001420.2	NP_005891.1	1
NP_068810.2	NP_005186.2	1
NP_002568.2	NP_057307.2	1
NP_003339.1	NP_003341.1	1
NP_003820.2	NP_057065.2	1
NP_001420.2	NP_005044.1	1
NP_005021.2	NP_036460.1	1
NP_004960.1	NP_000198.1	1
NP_066287.2	NP_066267.2	1
NP_060267.2	NP_006824.2	1
NP_150634.1	NP_000438.1	1
NP_003945.2	NP_031381.2	1
NP_067068.1	NP_003664.1	1
NP_036444.1	NP_003323.1	1
NP_005577.1	NP_036232.1	1
NP_068751.4	NP_006563.2	1
NP_001942.2	NP_009042.1	1
NP_444292.1	NP_000052.1	1
NP_006563.2	NP_001895.1	1
NP_612815.1	NP_000624.2	1
NP_001091885.1	NP_006303.3	1
NP_075461.2	NP_002065.1	1
NP_001311.3	NP_061825.2	1
NP_004208.2	NP_001800.1	1
NP_003254.2	NP_065916.1	1
NP_055449.1	AAC24716.1	1
NP_064527.1	NP_112486.1	1
NP_003394.1	NP_001005291.1	1
NP_116759.2	NP_000312.2	1
NP_004730.2	NP_000537.3	1
NP_055187.1	NP_114407.3	1
NP_536350.2	NP_000151.1	1
NP_004293.1	NP_003203.1	1
NP_003293.2	NP_004179.2	1
NP_005453.2	AAH30144.2	1
NP_001019386.1	NP_006823.1	1
NP_001895.1	NP_005977.2	1
NP_003395.1	NP_291029.2	1
NP_003631.2	NP_663304.1	1
NP_003482.1	NP_000653.3	1
NP_004371.2	NP_003634.2	1
NP_001531.1	NP_001341.1	1
NP_057670.1	NP_065397.1	1
NP_004966.1	NP_002243.3	1
NP_003812.1	NP_150634.1	1
NP_000772.1	NP_004100.1	1
NP_001423.1	NP_005226.1	1
NP_775188.1	NP_005243.1	1
NP_005425.1	NP_001224.1	1
NP_001008540.1	NP_005419.2	1
NP_001092.1	NP_001031.2	1
NP_004603.1	NP_000109.1	1
NP_005405.1	NP_001035798.1	1
NP_006766.1	NP_005761.2	1
NP_056133.2	NP_002065.1	1
NP_002529.1	NP_000157.1	1
NP_066959.1	NP_612815.1	1
NP_006281.1	NP_003795.2	1
NP_002721.1	NP_004374.1	1
NP_003874.2	NP_036205.1	1
NP_005334.1	NP_114038.1	1
NP_009211.1	NP_002871.1	1
NP_002388.2	NP_612482.2	1
NP_003913.3	NP_872270.1	1
NP_003168.2	NP_061828.1	1
NP_002220.1	NP_079452.3	1
NP_005234.1	NP_005350.1	1
AAG30114.1	NP_000421.1	1
NP_003904.3	NP_006457.2	1
NP_057513.1	NP_036265.3	1
NP_036366.3	NP_002922.2	1
NP_065972.3	NP_002721.1	1
NP_001005743.1	NP_060087.2	1
NP_006087.2	NP_006355.2	1
NP_002865.1	NP_002801.1	1
NP_112589.1	NP_733779.1	1
NP_006353.2	NP_002361.1	1
NP_055687.1	NP_006839.2	1
NP_892114.1	NP_006817.1	1
NP_004286.2	NP_001005333.1	1
NP_055202.1	NP_067674.2	1
NP_055198.1	NP_116027.2	1
NP_004955.2	NP_001058.2	1
NP_001334.2	NP_004059.2	1
NP_002768.3	NP_000492.2	1
NP_064705.1	NP_003017.1	1
NP_002736.3	NP_001744.2	1
NP_076977.3	NP_000917.3	1
NP_002721.1	NP_002871.1	1
NP_004985.2	NP_006278.1	1
NP_004926.1	NP_008881.2	1
NP_001054.1	NP_004334.1	1
NP_000964.1	NP_001003677.1	1
NP_597714.2	NP_001226.2	1
NP_536350.2	NP_000016.1	1
NP_001420.2	NP_542380.1	1
NP_001405.1	NP_057040.2	1
NP_002515.1	NP_002871.1	1
NP_003255.2	NP_003812.1	1
NP_000323.2	NP_055662.2	1
NP_000265.1	NP_060347.2	1
NP_071428.2	NP_201583.2	1
NP_891992.1	NP_001782.1	1
NP_001395.1	NP_065700.1	1
NP_003063.2	NP_001229.1	1
NP_002796.4	NP_000113.1	1
NP_068808.1	NP_001801.1	1
NP_001440.2	NP_005340.2	1
NP_006760.1	NP_009225.1	1
NP_002193.2	NP_003884.1	1
NP_001015053.1	NP_003874.2	1
NP_008958.1	NP_005216.1	1
NP_001203.1	NP_002735.3	1
NP_055988.2	NP_036611.2	1
NP_055637.1	NP_116781.1	1
NP_005991.1	NP_004553.1	1
NP_063940.1	NP_001012271.1	1
NP_036611.2	NP_005408.1	1
NP_065782.2	NP_001659.1	1
NP_002692.2	NP_000035.2	1
NP_005924.2	NP_000235.2	1
NP_002721.1	NP_001297.1	1
NP_002261.3	NP_057404.2	1
NP_001639.1	NP_001013416.1	1
NP_003237.2	NP_997647.1	1
NP_996919.1	NP_002157.2	1
NP_000997.1	NP_004074.2	1
NP_000368.1	NP_002651.2	1
NP_009200.2	NP_000335.1	1
NP_005755.1	NP_002605.2	1
NP_002084.2	NP_001078927.1	1
NP_001789.2	NP_002457.1	1
NP_004073.2	NP_005726.1	1
NP_002497.2	NP_002414.1	1
NP_115676.1	NP_000517.2	1
NP_009297.2	NP_009298.1	1
NP_001887.1	NP_004304.1	1
NP_003336.1	NP_004417.2	1
NP_078976.2	NP_001420.2	1
NP_002889.1	NP_689634.1	1
NP_008819.1	NP_000831.2	1
NP_006312.1	NP_001035207.1	1
NP_000133.1	NP_001511.2	1
NP_001096.1	NP_005891.1	1
NP_001405.1	NP_000673.2	1
NP_006229.1	NP_004896.1	1
NP_002341.1	NP_060276.1	1
NP_071732.1	NP_005893.1	1
NP_115984.3	NP_003244.2	1
NP_008971.2	NP_057144.1	1
NP_000286.3	NP_001962.3	1
NP_002560.1	NP_002598.4	1
NP_149971.1	NP_006510.1	1
NP_115964.2	NP_001895.1	1
NP_060647.2	NP_004371.2	1
NP_000456.1	NP_003940.3	1
NP_002947.1	NP_055083.1	1
NP_006404.1	NP_055844.1	1
